Date,Close,High,Low,Open,Volume,log_ret,rsi,macd,bb_width,sma_20
2023-09-27,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,5200,0.00019569967525646944,65.11773902682653,0.019834393476395817,0.8366623854351234,10.188400030136108
2023-09-28,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0,0.0,65.11773902682653,0.019806605877635164,0.8369685360125714,10.191400051116943
2023-09-29,10.218000411987305,10.218000411987305,10.218000411987305,10.218000411987305,300,-0.00019569967525633964,64.0527999712554,0.019399586064723806,0.8307567752807962,10.194050073623657
2023-10-02,10.218000411987305,10.218000411987305,10.218000411987305,10.218000411987305,0,0.0,64.05279997125538,0.01885961799404079,0.8112917156942212,10.196700096130371
2023-10-03,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,100,0.00019569967525646944,64.72191352774303,0.01838117426112973,0.8198105255745183,10.198700094223023
2023-10-04,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0,0.0,64.72191352774303,0.017796853111287092,0.7960571618630977,10.201200103759765
2023-10-05,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0,0.0,64.72191352774303,0.017136238499743328,0.7590472053785827,10.20370011329651
2023-10-06,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0,0.0,64.72191352774303,0.016423378180160597,0.7067209141536551,10.206200122833252
2023-10-09,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,100,0.0,64.72191352774303,0.015677708377863198,0.6353270989049393,10.208700132369994
2023-10-10,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0,0.0,64.72191352774303,0.01491483080195799,0.5373443784635475,10.211200141906739
2023-10-11,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0,0.0,64.72191352774303,0.014147165113691074,0.39341821180468584,10.213700151443481
2023-10-12,10.220000267028809,10.229999542236328,10.210000038146973,10.220000267028809,130800,0.0,64.72191352774303,0.013384496382270683,0.33355861820948685,10.215200185775757
2023-10-13,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0,0.0,64.72191352774303,0.012634434027086527,0.3062066655207785,10.21620020866394
2023-10-16,10.220000267028809,10.220000267028809,10.210000038146973,10.210000038146973,600,0.0,64.72191352774303,0.011902796181548325,0.3025401982244822,10.216700220108033
2023-10-17,10.220000267028809,10.229999542236328,10.220000267028809,10.220000267028809,27300,0.0,64.72191352774303,0.01119393124636403,0.26352018528288856,10.217700242996216
2023-10-18,10.239999771118164,10.239999771118164,10.220000267028809,10.220000267028809,67000,0.001954986355998253,75.16707002653845,0.012106388603461582,0.3154780667222836,10.219200229644775
2023-10-19,10.210000038146973,10.239999771118164,10.210000038146973,10.229999542236328,293700,-0.002933961346809228,50.847254189618155,0.010290171211993382,0.3249442607111207,10.218700218200684
2023-10-20,10.244999885559082,10.25,10.220000267028809,10.220000267028809,302500,0.00342213460763585,65.05327828202019,0.01154195257962165,0.3949907547104693,10.219950199127197
2023-10-23,10.244999885559082,10.244999885559082,10.244999885559082,10.244999885559082,400,0.0,65.0532782820202,0.012391160744234853,0.3517387973587811,10.222700214385986
2023-10-24,10.25,10.25,10.229999542236328,10.234999656677246,119200,0.00048793506397082733,66.65026151359649,0.01331415449533857,0.4184589767480586,10.224300193786622
2023-10-25,10.229999542236328,10.239999771118164,10.229999542236328,10.239999771118164,169400,-0.0019531703680651176,55.68799891399761,0.012290091379069779,0.4192600802717749,10.224800157546998
2023-10-26,10.220000267028809,10.229999542236328,10.220000267028809,10.229999542236328,11600,-0.0009779243127306131,51.15774058011457,0.010550041725791104,0.4192600802717749,10.224800157546998
2023-10-27,10.229999542236328,10.229999542236328,10.220000267028809,10.220000267028809,180100,0.0009779243127306626,55.09205630367136,0.009864189544183333,0.41681929848968885,10.225400114059449
2023-10-30,10.229999542236328,10.232999801635742,10.229999542236328,10.229999542236328,15500,0.0,55.09205630367136,0.009214428552391851,0.41303345458055185,10.2260000705719
2023-10-31,10.229999542236328,10.229999542236328,10.229999542236328,10.229999542236328,0,0.0,55.092056303671356,0.008600348817484615,0.4106914646652802,10.226500034332275
2023-11-01,10.229999542236328,10.239999771118164,10.229999542236328,10.229999542236328,178000,0.0,55.09205630367136,0.008021222542927475,0.40739898218157555,10.226999998092651
2023-11-02,10.234999656677246,10.239999771118164,10.229999542236328,10.229999542236328,24700,0.0004886503529086812,57.400040371151924,0.00787495071577915,0.40772088382052835,10.227749967575074
2023-11-03,10.239999771118164,10.25,10.239999771118164,10.239999771118164,7600,0.0004884116903590125,59.63416921536552,0.008069476781352947,0.414193446020037,10.22874994277954
2023-11-06,10.243000030517578,10.243000030517578,10.243000030517578,10.243000030517578,1500,0.00029295117413729465,60.95729894413946,0.008369260325773453,0.42328075547271454,10.22989993095398
2023-11-07,10.255000114440918,10.255000114440918,10.239999771118164,10.251999855041504,2900,0.0011708542501109296,65.78767831342182,0.009466028939066007,0.46376781696669656,10.231649923324586
2023-11-08,10.255000114440918,10.255000114440918,10.255000114440918,10.255000114440918,0,0.0,65.78767831342182,0.010217445613992737,0.49154045343627834,10.233399915695191
2023-11-09,10.239999771118164,10.239999771118164,10.239999771118164,10.239999771118164,2500,-0.0014638054242480775,55.782484197773535,0.009493115671290298,0.47921870815295936,10.234399890899658
2023-11-10,10.239999771118164,10.239999771118164,10.239999771118164,10.239999771118164,0,0.0,55.782484197773535,0.008817437047563104,0.4632919626179237,10.235399866104126
2023-11-13,10.239999771118164,10.270000457763672,10.239999771118164,10.25,2500,0.0,55.782484197773535,0.008187575595382413,0.4433739083617035,10.236399841308593
2023-11-14,10.239999771118164,10.270000457763672,10.239999771118164,10.24899959564209,6300,0.0,55.782484197773535,0.0076007886958642246,0.418897716952847,10.237399816513062
2023-11-15,10.25,10.25,10.239999771118164,10.239999771118164,25900,0.0009761083247974436,61.08890713927485,0.007852175751533963,0.43206286895470447,10.237899827957154
2023-11-16,10.25,10.25,10.25,10.25,25800,0.0,61.08890713927485,0.00795964793758408,0.3637090598688243,10.239899826049804
2023-11-17,10.260000228881836,10.260000228881836,10.260000228881836,10.260000228881836,50200,0.0009751564663772074,65.84289380158087,0.00875088061024698,0.40030401858089526,10.240649843215943
2023-11-20,10.270000457763672,10.274999618530272,10.270000457763672,10.270000457763672,67800,0.0009742064625704668,69.81451137809638,0.010068806169314826,0.47125079413532595,10.241899871826172
2023-11-21,10.270000457763672,10.279999732971191,10.270000457763672,10.270000457763672,779500,0.0,69.81451137809638,0.010986624699418357,0.5250873851213881,10.242899894714355
2023-11-22,10.270000457763672,10.279999732971191,10.270000457763672,10.270000457763672,68500,0.0,69.81451137809638,0.011580509591100352,0.5592909020773721,10.244899940490722
2023-11-24,10.270000457763672,10.270000457763672,10.270000457763672,10.270000457763672,0,0.0,69.81451137809638,0.011913832402635549,0.5512673687787042,10.247399950027466
2023-11-27,10.272000312805176,10.274999618530272,10.270000457763672,10.270000457763672,24900,0.0001947088864572822,70.72996614273333,0.012198745179626158,0.5657588780723224,10.249499988555907
2023-11-28,10.279999732971191,10.289999961853027,10.270000457763672,10.289999961853027,101700,0.0007784566516314229,74.11202688060472,0.01292108078533083,0.5935263254056017,10.251999998092652
2023-11-29,10.289999961853027,10.30500030517578,10.279999732971191,10.300000190734863,491800,0.0009723120873157967,77.5970072163659,0.01413750351216514,0.6414053385554388,10.255000019073487
2023-11-30,10.289999961853027,10.289999961853027,10.289999961853027,10.289999961853027,205400,0.0,77.5970072163659,0.014929430109972941,0.6656493081502437,10.258000040054322
2023-12-01,10.289999961853027,10.289999961853027,10.289999961853027,10.289999961853027,0,0.0,77.59700721636588,0.015379749465976644,0.6848136655406557,10.26075005531311
2023-12-04,10.289999961853027,10.300000190734863,10.289999961853027,10.300000190734863,1800,0.0,77.59700721636588,0.015557295976053709,0.701088104496192,10.263250064849853
2023-12-05,10.300000190734863,10.300000190734863,10.289999961853027,10.300000190734863,278100,0.0009713676147684263,81.03157631394555,0.016316847301007797,0.7418296602161687,10.266100072860718
2023-12-06,10.289999961853027,10.300000190734863,10.289999961853027,10.289999961853027,45300,-0.0009713676147683776,69.54894435841976,0.015928251336525534,0.7612294136421229,10.267850065231324
2023-12-07,10.300000190734863,10.300000190734863,10.289999961853027,10.300000190734863,233900,0.0009713676147684263,73.58069150328663,0.016240016331149576,0.7983801946934158,10.27010006904602
2023-12-08,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,39500,0.0,73.58069150328664,0.016299205243390347,0.7889762442983075,10.273100090026855
2023-12-11,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,186100,0.0,73.58069150328663,0.016159832394082585,0.7617741452780041,10.27610011100769
2023-12-12,10.3100004196167,10.329999923706056,10.300000190734863,10.329999923706056,771500,0.0009704249753006496,77.32959501486637,0.016664218563755995,0.7414154945811015,10.279600143432617
2023-12-13,10.300000190734863,10.3100004196167,10.300000190734863,10.300000190734863,95300,-0.0009704249753008028,67.07889754521862,0.016071748232455718,0.6697691477655949,10.282600164413452
2023-12-14,10.31999969482422,10.31999969482422,10.300000190734863,10.3100004196167,86900,0.0019398167285819099,74.39037139621874,0.01701981028506161,0.6746575700465964,10.286100149154663
2023-12-15,10.31999969482422,10.31999969482422,10.3100004196167,10.3100004196167,92600,0.0,74.39037139621875,0.017568635992544657,0.6516914546640789,10.289600133895874
2023-12-18,10.329999923706056,10.329999923706056,10.300000190734863,10.300000190734863,1300,0.0009685452637600261,77.31236861389283,0.018596154323823555,0.6804390341441696,10.293100118637085
2023-12-19,10.329999923706056,10.329999923706056,10.300000190734863,10.300000190734863,9300,0.0,77.31236861389283,0.019189268066861942,0.7152824939409191,10.296100091934203
2023-12-20,10.324999809265137,10.324999809265137,10.31999969482422,10.31999969482422,5300,-0.00048415537189373895,72.5145788050416,0.01903640767575787,0.7152368487471084,10.298850059509277
2023-12-21,10.31999969482422,10.329999923706056,10.31999969482422,10.329999923706056,9600,-0.0004843898918662267,67.9719558742105,0.018300836614212557,0.6876543518558529,10.301350021362305
2023-12-22,10.31999969482422,10.31999969482422,10.31999969482422,10.31999969482422,0,0.0,67.9719558742105,0.01751597795785287,0.6444947603896669,10.303849983215333
2023-12-26,10.31999969482422,10.350000381469728,10.3100004196167,10.350000381469728,2600,0.0,67.9719558742105,0.0167014479227241,0.5913936236304276,10.306249952316284
2023-12-27,10.3100004196167,10.350000381469728,10.3100004196167,10.350000381469728,2100,-0.0009693917532812239,58.77550314471912,0.015075290494912963,0.5435365312517375,10.30774998664856
2023-12-28,10.31999969482422,10.350000381469728,10.31999969482422,10.350000381469728,4100,0.0009693917532813192,64.01823580501846,0.014427100327344178,0.5287137654147626,10.309249973297119
2023-12-29,10.329999923706056,10.380000114440918,10.329999923706056,10.380000114440918,32400,0.0009685452637600261,68.35296067413974,0.01455258668432613,0.5271857124321498,10.31124997138977
2024-01-02,10.380000114440918,10.380000114440918,10.380000114440918,10.380000114440918,700,0.004828613016999381,80.80453257332786,0.01847367996640159,0.754069593316225,10.315749979019165
2024-01-03,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,600,0.0019248807046655578,83.58634938787918,0.022930637365851325,1.002910312778826,10.321249961853027
2024-01-04,10.354999542236328,10.399999618530272,10.34000015258789,10.399999618530272,1300,-0.004336318827016283,61.8625286545816,0.022571488075694646,1.0225173720328433,10.323999929428101
2024-01-05,10.380000114440918,10.399999618530272,10.329999923706056,10.399999618530272,24100,0.00241143812235067,66.99474879817751,0.024027226009120994,1.0783065794035656,10.328499937057495
2024-01-08,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,1100,0.0019248807046655578,70.42362841583852,0.026489348921250766,1.2026273294259548,10.333499908447266
2024-01-09,10.390000343322754,10.390000343322754,10.34000015258789,10.34000015258789,2400,-0.0009619313128333104,66.69298834288776,0.027318826697149134,1.252873136607335,10.33799991607666
2024-01-10,10.399999618530272,10.399999618530272,10.329999923706056,10.329999923706056,1000,0.0009619313128334351,68.49057609318463,0.02845503976664787,1.3077686429036541,10.34299988746643
2024-01-11,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,100,0.0,68.49057609318463,0.02902096123401421,1.356429407235113,10.34749984741211
2024-01-12,10.392000198364258,10.392000198364258,10.392000198364258,10.392000198364258,300,-0.0007694710110769888,65.22451257303024,0.02849549341048352,1.3364411893334305,10.352099847793578
2024-01-16,10.350000381469728,10.350000381469728,10.350000381469728,10.350000381469728,1200,-0.004049741888111812,51.37287171405341,0.02440865438438955,1.30599728722104,10.353599882125854
2024-01-17,10.375,10.375,10.375,10.375,500,0.0024125095484059497,57.19941236022043,0.022922825236623368,1.281948309834624,10.356349897384643
2024-01-18,10.359999656677246,10.359999656677246,10.359999656677246,10.359999656677246,200,-0.0014468624246874572,53.08896652676698,0.020300876719188565,1.2604679304188686,10.357849884033204
2024-01-19,10.369999885559082,10.37600040435791,10.369999885559082,10.37600040435791,2600,0.0009648075135929859,55.390504266968875,0.018813033583919392,1.2391096213688244,10.359849882125854
2024-01-22,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,400,0.0,55.390504266968875,0.017432950972708028,1.2018185089808189,10.362099885940552
2024-01-23,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,10100,0.0,55.390504266968875,0.016153023559676072,1.1432480893489,10.364599895477294
2024-01-24,10.369999885559082,10.376999855041504,10.369999885559082,10.369999885559082,16800,0.0,55.390504266968875,0.014966151386392568,1.0729343631014503,10.367099905014038
2024-01-25,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,1500,0.0,55.390504266968875,0.013865711348790555,0.9883877586361821,10.369599914550781
2024-01-26,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,15500,0.0,55.390504266968875,0.012845529423618274,0.8359750583726044,10.372599887847901
2024-01-29,10.380000114440918,10.420000076293944,10.380000114440918,10.392999649047852,70600,0.0009638775572116143,58.56190404840691,0.012697592846906858,0.6953676663523662,10.375599908828736
2024-01-30,10.390000343322754,10.390000343322754,10.380000114440918,10.380000114440918,594100,0.0009629493918323905,61.50883157792216,0.013234725264878122,0.5752006939598671,10.378599929809571
2024-01-31,10.399999618530272,10.449999809265137,10.390000343322754,10.449999809265137,26600,0.0009619313128334351,64.24679655849454,0.014302395406453172,0.6026330108227771,10.379599905014038
2024-02-01,10.390000343322754,10.449999809265137,10.390000343322754,10.4399995803833,39600,-0.0009619313128333104,59.675420340040496,0.014178235866561195,0.5830599585561204,10.379099941253662
2024-02-02,10.399999618530272,10.420000076293944,10.399999618530272,10.399999618530272,725100,0.0009619313128334351,62.545439986914445,0.014717047515773629,0.5671014786171608,10.38134994506836
2024-02-05,10.404999732971191,10.411999702453612,10.404999732971191,10.40999984741211,8400,0.0004806647145439656,63.92799189786714,0.015370347281630004,0.6004834757543978,10.382599925994873
2024-02-06,10.404999732971191,10.404999732971191,10.404999732971191,10.404999732971191,0,0.0,63.92799189786714,0.015707031174747144,0.6125667527758621,10.382849931716919
2024-02-07,10.420000076293944,10.420000076293944,10.399999618530272,10.40999984741211,21600,0.0014406094650078276,68.03346266391816,0.01698842592957739,0.68584760464475,10.384349918365478
2024-02-08,10.420000076293944,10.420000076293944,10.40999984741211,10.40999984741211,50500,0.0,68.03346266391816,0.01779876739356645,0.7381843777383787,10.385349941253661
2024-02-09,10.40999984741211,10.416999816894531,10.40999984741211,10.416999816894531,7500,-0.0009601756780375285,62.5308949430776,0.017433076294794958,0.7573906037757694,10.385849952697754
2024-02-12,10.449999809265137,10.449999809265137,10.41100025177002,10.449999809265137,700,0.0038350921896208347,72.21215702508741,0.020138778786371603,0.9290250110024242,10.388749933242797
2024-02-13,10.40999984741211,10.470000267028809,10.40999984741211,10.470000267028809,787400,-0.0038350921896208624,56.49275291270225,0.018838249265440865,0.8783341705885156,10.391749906539918
2024-02-14,10.420000076293944,10.449999809265137,10.414999961853027,10.449999809265137,51100,0.0009601756780375337,58.901476822906034,0.01840237403288647,0.8955228320423914,10.393999910354614
2024-02-15,10.40999984741211,10.470000267028809,10.40999984741211,10.470000267028809,151400,-0.0009601756780375285,55.58722793194374,0.017053423623270447,0.8518857542830436,10.396499919891358
2024-02-16,10.420000076293944,10.489999771118164,10.40999984741211,10.489999771118164,12700,0.0009601756780375337,58.12470154349601,0.016599951690375647,0.8396526878580881,10.3989999294281
2024-02-20,10.4399995803833,10.489999771118164,10.4399995803833,10.489999771118164,800,0.0019174986142250392,62.712937974872446,0.017650896209449485,0.865175058330424,10.402499914169312
2024-02-21,10.43000030517578,10.489999771118164,10.43000030517578,10.489999771118164,84800,-0.0009582439892179716,59.21924514387288,0.01747547299604868,0.8441754284253212,10.405499935150146
2024-02-22,10.43000030517578,10.489999771118164,10.43000030517578,10.489999771118164,22400,0.0,59.21924514387288,0.0171388824670764,0.8063458077054114,10.40849995613098
2024-02-23,10.43000030517578,10.489999771118164,10.43000030517578,10.489999771118164,36700,0.0,59.21924514387288,0.016679857038770507,0.7491715457229096,10.411499977111815
2024-02-26,10.4399995803833,10.470000267028809,10.4399995803833,10.4399995803833,156700,0.0009582439892180263,61.87216292713502,0.016927800870313092,0.6897069497446751,10.414999961853026
2024-02-27,10.4399995803833,10.449999809265137,10.4399995803833,10.4399995803833,31300,0.0,61.87216292713502,0.01692914944636037,0.6464737031289371,10.417999935150146
2024-02-28,10.43000030517578,10.449999809265137,10.420000076293944,10.449999809265137,672800,-0.0009582439892179716,57.531615865273444,0.015939618263503874,0.6039205062777656,10.419999933242796
2024-02-29,10.4399995803833,10.489999771118164,10.43000030517578,10.489999771118164,29300,0.0009582439892180263,60.51472423022212,0.015780359452879367,0.5989038739687708,10.421999931335447
2024-03-01,10.44499969482422,10.479999542236328,10.44499969482422,10.479999542236328,38700,0.0004788235298037218,61.95388628832315,0.01587462040334131,0.557606654929247,10.424749898910521
2024-03-04,10.449999809265137,10.489999771118164,10.4399995803833,10.489999771118164,4100,0.0004785943675545997,63.39085972090364,0.016166433748383113,0.5508328607314933,10.427249908447264
2024-03-05,10.449999809265137,10.489999771118164,10.449999809265137,10.489999771118164,464300,0.0,63.39085972090364,0.01621082957428932,0.5454293793023307,10.429499912261962
2024-03-06,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,41900,-0.0009574178973583403,58.284721949220874,0.01526313477410568,0.506816810581807,10.431249904632567
2024-03-07,10.4399995803833,10.489999771118164,10.4399995803833,10.489999771118164,68200,0.0,58.284721949220874,0.01434669999021132,0.5016656512026557,10.432249879837034
2024-03-08,10.4399995803833,10.449999809265137,10.4399995803833,10.449999809265137,6200,0.0,58.284721949220874,0.013465200373310893,0.49349361882222353,10.433249855041502
2024-03-11,10.449999809265137,10.489999771118164,10.449999809265137,10.489999771118164,3700,0.0009574178973584287,62.0978690910098,0.013418856249524325,0.46740150139263864,10.435249853134154
2024-03-12,10.4399995803833,10.449999809265137,10.4399995803833,10.44200038909912,80100,-0.0009574178973583403,56.53276453182049,0.0124318862559889,0.451431558337874,10.434749841690062
2024-03-13,10.4350004196167,10.44200038909912,10.4350004196167,10.44200038909912,9200,-0.0004789615197289162,53.930777321517596,0.011118151798122256,0.3955437542465535,10.435999870300291
2024-03-14,10.4399995803833,10.489999771118164,10.4399995803833,10.489999771118164,13800,0.0004789615197288325,56.106434564805355,0.01036096353133864,0.3705814448383475,10.43699984550476
2024-03-15,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,11200,0.0,56.106434564805355,0.0096496512023041,0.2848242709186394,10.438499832153319
2024-03-18,10.4399995803833,10.44499969482422,10.4399995803833,10.4399995803833,106900,0.0,56.10643456480535,0.008982387682950232,0.2338458958445372,10.439499807357787
2024-03-19,10.454999923706056,10.460000038146973,10.4399995803833,10.4399995803833,257000,0.0014357833219111656,62.7067923468406,0.009553848066092385,0.26733025104913605,10.440249824523924
2024-03-20,10.454999923706056,10.460000038146973,10.449999809265137,10.460000038146973,112000,0.0,62.70679234684061,0.009892697676063378,0.27822886438133837,10.441499805450439
2024-03-21,10.460000038146973,10.5,10.449999809265137,10.5,36700,0.0004781367004822781,64.75561633533954,0.010444310372312415,0.2991562202109984,10.442999792098998
2024-03-22,10.460000038146973,10.470000267028809,10.460000038146973,10.470000267028809,50900,0.0,64.75561633533954,0.010757462081654623,0.30817293691317227,10.44449977874756
2024-03-25,10.460000038146973,10.5,10.449999809265137,10.5,227100,0.0,64.75561633533954,0.010880216702002343,0.3310846925931374,10.445499801635743
2024-03-26,10.470000267028809,10.470000267028809,10.460000038146973,10.470000267028809,78600,0.0009555881029143331,69.00865543522306,0.011650139956929095,0.3847982467287852,10.446999835968018
2024-03-27,10.46500015258789,10.470000267028809,10.460000038146973,10.470000267028809,127900,-0.00047767990788377847,64.79821811768096,0.011721721526535944,0.3822285267029769,10.448749828338624
2024-03-28,10.46500015258789,10.470000267028809,10.460000038146973,10.470000267028809,128300,0.0,64.79821811768096,0.011644223080768512,0.3968761395138092,10.449999856948853
2024-04-01,10.460000038146973,10.5,10.460000038146973,10.5,4900,-0.0004779081950307149,60.51605122808838,0.011051937698274727,0.40268812297694956,10.45074987411499
2024-04-02,10.460000038146973,10.460000038146973,10.4350004196167,10.449999809265137,5800,0.0,60.51605122808838,0.010461948436228496,0.4098800765293987,10.451249885559083
2024-04-03,10.454999923706056,10.454999923706056,10.449999809265137,10.454999923706056,4800,-0.0004781367004823732,56.20811824483894,0.009481612125251004,0.41087414503867503,10.451499891281129
2024-04-04,10.470000267028809,10.470999717712402,10.460000038146973,10.460000038146973,26500,0.0014337248033968646,64.3964832331441,0.009802098390254699,0.42526480779690196,10.452999925613405
2024-04-05,10.479999542236328,10.5,10.470000267028809,10.5,30600,0.0009545848265262145,68.61001864949057,0.010739149772378553,0.46466032286654485,10.454999923706056
2024-04-08,10.479999542236328,10.520000457763672,10.479999542236328,10.520000457763672,7600,0.0,68.61001864949057,0.011350923364956245,0.48911737716418324,10.456999921798708
2024-04-09,10.479999542236328,10.520000457763672,10.470000267028809,10.520000457763672,98400,0.0,68.61001864949057,0.011700877907689033,0.5205588156602659,10.458499908447267
2024-04-10,10.489999771118164,10.520000457763672,10.489999771118164,10.520000457763672,22300,0.0009537653759998639,72.65265266625926,0.012639454535358752,0.5560847080365509,10.46099991798401
2024-04-11,10.510000228881836,10.539999961853027,10.489999771118164,10.539999961853027,23300,0.0019048060772336307,78.59120160600426,0.01482624533835164,0.6438025488135062,10.464749908447267
2024-04-12,10.510000228881836,10.515000343322754,10.510000228881836,10.510000228881836,15900,0.0,78.59120160600426,0.016370582915188336,0.7078693376154672,10.468249940872195
2024-04-15,10.510000228881836,10.739999771118164,10.489999771118164,10.739999771118164,7800,0.0,78.59120160600426,0.017393974658691747,0.7428405695777682,10.47174997329712
2024-04-16,10.512999534606934,10.520000457763672,10.489999771118164,10.489999771118164,30300,0.0002853356589629416,79.427917912201,0.01823681622886575,0.7632540017107611,10.475399971008303
2024-04-17,10.520000457763672,10.539999961853027,10.520000457763672,10.539999961853027,50800,0.0006657084978678314,81.2682012004642,0.019247813423369564,0.8254774278962661,10.478649997711184
2024-04-18,10.520000457763672,10.529999732971191,10.520000457763672,10.520000457763672,123100,0.0,81.2682012004642,0.0198205569413048,0.8656688318986228,10.481900024414063
2024-04-19,10.520000457763672,10.529999732971191,10.5,10.5,338400,0.0,81.2682012004642,0.020043412324971754,0.8981041423817242,10.484900045394898
